Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_air;niveau;actions;niveau_pollution
IDFM:463279;Porte de Montreuil;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.410718154027495;48.85348263120656;48.85348263120656, 2.410718154027495;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463260;Porte de Vanves;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.305332386657473;48.82761346400429;48.827613464004294, 2.3053323866574735;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22042;Porte de Versailles;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.28813294509322;48.832301514394466;48.83230151439446, 2.2881329450932197;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22078;Porte Maillot;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2825838473615496;48.878162653644544;48.87816265364455, 2.2825838473615496;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:21960;Pyramides;Métro 14;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3346236060049232;48.865755527376756;48.865755527376756, 2.3346236060049232;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22004;Quai de la Rapée;Métro 5;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.365992890937552;48.84649085420337;48.84649085420337, 2.365992890937552;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:21992;Rambuteau;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.353273948594772;48.86119015695036;48.86119015695036, 2.3532739485947713;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:462946;République;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.364333297545428;48.86720306822776;48.86720306822776, 2.3643332975454276;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:21942;Robespierre;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.422973086496352;48.85567380855032;48.855673808550314, 2.4229730864963517;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:58498;Rosa Parks;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3737182728654678;48.89645824176389;48.89645824176388, 2.3737182728654673;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:47877;Rosny-sous-Bois;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.4857557993217947;48.87007067367753;48.87007067367753, 2.4857557993217947;station aérienne;Station aérienne;;station aérienne
IDFM:21908;Rue de la Pompe;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2778858979590564;48.86395170887994;48.863951708879945, 2.2778858979590564;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:22043;Rue du Bac;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3256727584985164;48.85587553200214;48.85587553200213, 2.3256727584985164;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463301;Saint-Denis - Porte de Paris;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3561729251016;48.929922750445755;48.929922750445755, 2.3561729251015997;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:45814;Saint-Fargeau;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.5426100742385285;48.56502608446918;48.56502608446919, 2.5426100742385285;station aérienne;Station aérienne;;station aérienne
IDFM:22044;Saint-Georges;Métro 12;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3375706403796697;48.87841659490172;48.87841659490173, 2.3375706403796697;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:462993;Saint-Germain-des-Prés;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333987429134225;48.853673713433224;48.85367371343323, 2.3339874291342255;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43198;Saint-Germain-en-Laye;RER A;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.095041912326374;48.89874530055078;48.898745300550765, 2.095041912326374;pollution faible - incertitude forte;Pollution faible;Action(s) d'amélioration de la qualité de l'air en cours;pollution faible
IDFM:monomodalStopPlace:47115;Saint-Martin d'Etampes;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.145258831307165;48.427487650808246;48.42748765080825, 2.145258831307165;station aérienne;Station aérienne;;station aérienne
IDFM:463306;Saint-Michel;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.343991799033288;48.85359407756809;48.85359407756809, 2.343991799033288;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43150;Saint-Ouen-l'Aumône Liesse;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.128124092657316;49.034123416497295;49.0341234164973, 2.128124092657316;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:47889;Saint-Rémy-lès-Chevreuse;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.071385742904064;48.70273269647272;48.702732696472715, 2.071385742904064;station aérienne;Station aérienne;;station aérienne
IDFM:462992;Saint-Sulpice;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.330953550650454;48.85113858957915;48.85113858957915, 2.330953550650454;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:59206;Sceaux;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.2979282159439305;48.78130792093752;48.781307920937515, 2.2979282159439305;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43193;Sevran Beaudottes;RER B;pollution moyenne;MOYENNE;Évaluation : mesures permanentes;non;;https://www.transilien.com/fr/page-corporate/mesurer-la-qualite-de-lair-interieur;mesures permanentes;2.5247262164471342;48.94700236504644;48.94700236504643, 2.5247262164471342;pollution moyenne - incertitude faible;Pollution moyenne;;pollution moyenne
